site_id,.model,date,amam_filled,.mean,mean_vpd,ensemble,iso_year,iso_week,mean_temp,min_temp,max_temp,rh_min,rh_max,mean_precip_mm,sum_precip_mm,dd,thirty_day_dd,dd_30d_rollsum_lag34,dd_30d_rollsum_lag42,dd_30d_rollsum_lag50,dd_30d_rollsum_prev_week,cume_dd_prev_week,jd,amam_4wk_rollmean_lag1,mean_vpd_4wk_rollmean_lag1,amam_4wk_rollmean_lag50,mean_vpd_4wk_rollmean_lag50,amam_lag1,amam_lag2,amam_lag3,amam_lag4,iso_week_num,dd_rollsum_prev_week
UKFS,basic_arima,2021-09-06,"N(26, 4241)",25.966861983077408,2.2215435404782444,5,2021,2021-W36-1,27.80837255205428,19.026716105143258,35.02476806640626,27.12452507019043,87.48565101623535,0.21428571428571425,1.4999999999999998,27.517639668782564,819.6960755156018,761.22023571428565,752.2896928571428,726.8179357142857,817.1941223388673,3930.827472338867,249,282.536775926265,1.3348647312886937,83.5639880952381,0.5371308198286121,NA,NA,287.244094488189,284.105882113573,36,202.25900878906256
UKFS,basic_arima,2021-09-13,"N(34, 6099)",33.715445790812886,1.143737449697359,5,2021,2021-W37-1,19.0607349395752,10.566851806640628,28.13041992187501,28.75813102722168,96.5684585571289,0.16571429116385322,1.1600000381469726,19.15665849958148,798.5764729730518,777.0288071428571,761.0387142857143,747.1081071428571,818.5405500203452,4123.450950020345,256,282.536775926265,1.7100473230936672,63.68799603174603,0.493273510136861,NA,NA,NA,287.244094488189,37,192.62347768147794
UKFS,basic_arima,2021-09-20,"N(40, 7433)",40.11670750615896,2.099946057550282,5,2021,2021-W38-1,24.7970376332601,14.845996093750005,34.68303222656251,19.1904296875,71.31971740722656,0,0,25.06045401436943,769.3421554228286,780.9187576311383,775.5664714285714,761.6649285714285,779.5117095174156,4257.547559517416,263,282.536775926265,1.8538695841307913,42.8125,0.6219716847559875,NA,NA,NA,NA,38,134.09660949707035
UKFS,basic_arima,2021-09-27,"N(45, 8311)",45.28117140416411,3.174265349185169,5,2021,2021-W39-1,29.304278564453135,29.304278564453135,29.304278564453135,22.46460723876953,22.46460723876953,0,0,29.304278564453135,761.9508031209313,784.1972994384765,776.1365499999999,761.9033999999999,759.6465123494469,4432.970737618001,270,282.536775926265,1.9365500062156191,20.9375,0.7528716109275918,NA,NA,NA,NA,39,175.423178100586
UKFS,basic_prophet,2021-08-23,sample[5000],122.90682653239317,1.7692243692109704,5,2021,2021-W34-1,28.393086533319394,21.11921997070313,37.03270263671876,31.703127543131508,92.65262603759766,0.0028571428997176034,0.020000000298023225,28.965823364257822,786.7492619489398,727.1664071428571,746.1549714285713,757.0898571428571,780.68245,3525.8077,235,282.536775926265,0.712332823949445,95.00496031746032,0.6796823757553148,287.244094488189,284.105882113573,280.96766973895706,277.82945736434107,34,174.99235
UKFS,basic_prophet,2021-08-30,sample[5000],92.83113466302896,2.280972977136591,5,2021,2021-W35-1,28.867417980375755,20.09999389648438,36.552752685546885,23.814748764038086,84.1790542602539,0.175142855782594,1.225999990478158,28.894144112723225,801.2916315848215,756.8545714285714,726.3521928571429,748.9629,784.0752135498047,3728.5684635498046,242,282.536775926265,0.9566916330383559,94.00297619047619,0.5870943388421758,NA,287.244094488189,284.105882113573,280.96766973895706,35,202.76076354980475
UKFS,basic_prophet,2021-09-06,sample[5000],61.837538113631545,2.2215435404782444,5,2021,2021-W36-1,27.80837255205428,19.026716105143258,35.02476806640626,27.12452507019043,87.48565101623535,0.21428571428571425,1.4999999999999998,27.517639668782564,819.6960755156018,761.22023571428565,752.2896928571428,726.8179357142857,817.1941223388673,3930.827472338867,249,282.536775926265,1.3348647312886937,83.5639880952381,0.5371308198286121,NA,NA,287.244094488189,284.105882113573,36,202.25900878906256
UKFS,basic_prophet,2021-09-13,sample[5000],39.63370033587196,1.143737449697359,5,2021,2021-W37-1,19.0607349395752,10.566851806640628,28.13041992187501,28.75813102722168,96.5684585571289,0.16571429116385322,1.1600000381469726,19.15665849958148,798.5764729730518,777.0288071428571,761.0387142857143,747.1081071428571,818.5405500203452,4123.450950020345,256,282.536775926265,1.7100473230936672,63.68799603174603,0.493273510136861,NA,NA,NA,287.244094488189,37,192.62347768147794
UKFS,basic_prophet,2021-09-20,sample[5000],17.900587171137992,2.099946057550282,5,2021,2021-W38-1,24.7970376332601,14.845996093750005,34.68303222656251,19.1904296875,71.31971740722656,0,0,25.06045401436943,769.3421554228286,780.9187576311383,775.5664714285714,761.6649285714285,779.5117095174156,4257.547559517416,263,282.536775926265,1.8538695841307913,42.8125,0.6219716847559875,NA,NA,NA,NA,38,134.09660949707035
UKFS,basic_prophet,2021-09-27,sample[5000],-1.567894690715272,3.174265349185169,5,2021,2021-W39-1,29.304278564453135,29.304278564453135,29.304278564453135,22.46460723876953,22.46460723876953,0,0,29.304278564453135,761.9508031209313,784.1972994384765,776.1365499999999,761.9033999999999,759.6465123494469,4432.970737618001,270,282.536775926265,1.9365500062156191,20.9375,0.7528716109275918,NA,NA,NA,NA,39,175.423178100586
UKFS,standard_arima,2021-08-23,"N(192, 399)",192.00814225363922,1.7692243692109704,5,2021,2021-W34-1,28.393086533319394,21.11921997070313,37.03270263671876,31.703127543131508,92.65262603759766,0.0028571428997176034,0.020000000298023225,28.965823364257822,786.7492619489398,727.1664071428571,746.1549714285713,757.0898571428571,780.68245,3525.8077,235,282.536775926265,0.712332823949445,95.00496031746032,0.6796823757553148,287.244094488189,284.105882113573,280.96766973895706,277.82945736434107,34,174.99235
UKFS,standard_arima,2021-08-30,"N(193, 1523)",192.97224629211865,2.280972977136591,5,2021,2021-W35-1,28.867417980375755,20.09999389648438,36.552752685546885,23.814748764038086,84.1790542602539,0.175142855782594,1.225999990478158,28.894144112723225,801.2916315848215,756.8545714285714,726.3521928571429,748.9629,784.0752135498047,3728.5684635498046,242,282.536775926265,0.9566916330383559,94.00297619047619,0.5870943388421758,NA,287.244094488189,284.105882113573,280.96766973895706,35,202.76076354980475
UKFS,standard_arima,2021-09-06,"N(189, 3239)",189.41541931973066,2.2215435404782444,5,2021,2021-W36-1,27.80837255205428,19.026716105143258,35.02476806640626,27.12452507019043,87.48565101623535,0.21428571428571425,1.4999999999999998,27.517639668782564,819.6960755156018,761.22023571428565,752.2896928571428,726.8179357142857,817.1941223388673,3930.827472338867,249,282.536775926265,1.3348647312886937,83.5639880952381,0.5371308198286121,NA,NA,287.244094488189,284.105882113573,36,202.25900878906256
UKFS,standard_arima,2021-09-13,"N(181, 3860)",180.56110246712538,1.143737449697359,5,2021,2021-W37-1,19.0607349395752,10.566851806640628,28.13041992187501,28.75813102722168,96.5684585571289,0.16571429116385322,1.1600000381469726,19.15665849958148,798.5764729730518,777.0288071428571,761.0387142857143,747.1081071428571,818.5405500203452,4123.450950020345,256,282.536775926265,1.7100473230936672,63.68799603174603,0.493273510136861,NA,NA,NA,287.244094488189,37,192.62347768147794
UKFS,standard_arima,2021-09-20,"N(181, 3994)",180.55419949376707,2.099946057550282,5,2021,2021-W38-1,24.7970376332601,14.845996093750005,34.68303222656251,19.1904296875,71.31971740722656,0,0,25.06045401436943,769.3421554228286,780.9187576311383,775.5664714285714,761.6649285714285,779.5117095174156,4257.547559517416,263,282.536775926265,1.8538695841307913,42.8125,0.6219716847559875,NA,NA,NA,NA,38,134.09660949707035
UKFS,standard_arima,2021-09-27,"N(181, 3999)",181.1338093682309,3.174265349185169,5,2021,2021-W39-1,29.304278564453135,29.304278564453135,29.304278564453135,22.46460723876953,22.46460723876953,0,0,29.304278564453135,761.9508031209313,784.1972994384765,776.1365499999999,761.9033999999999,759.6465123494469,4432.970737618001,270,282.536775926265,1.9365500062156191,20.9375,0.7528716109275918,NA,NA,NA,NA,39,175.423178100586
UKFS,standard_prophet,2021-08-23,sample[5000],212.69264328217807,1.7692243692109704,5,2021,2021-W34-1,28.393086533319394,21.11921997070313,37.03270263671876,31.703127543131508,92.65262603759766,0.0028571428997176034,0.020000000298023225,28.965823364257822,786.7492619489398,727.1664071428571,746.1549714285713,757.0898571428571,780.68245,3525.8077,235,282.536775926265,0.712332823949445,95.00496031746032,0.6796823757553148,287.244094488189,284.105882113573,280.96766973895706,277.82945736434107,34,174.99235
UKFS,standard_prophet,2021-08-30,sample[5000],200.9386520839811,2.280972977136591,5,2021,2021-W35-1,28.867417980375755,20.09999389648438,36.552752685546885,23.814748764038086,84.1790542602539,0.175142855782594,1.225999990478158,28.894144112723225,801.2916315848215,756.8545714285714,726.3521928571429,748.9629,784.0752135498047,3728.5684635498046,242,282.536775926265,0.9566916330383559,94.00297619047619,0.5870943388421758,NA,287.244094488189,284.105882113573,280.96766973895706,35,202.76076354980475
UKFS,standard_prophet,2021-09-06,sample[5000],191.41222934076802,2.2215435404782444,5,2021,2021-W36-1,27.80837255205428,19.026716105143258,35.02476806640626,27.12452507019043,87.48565101623535,0.21428571428571425,1.4999999999999998,27.517639668782564,819.6960755156018,761.22023571428565,752.2896928571428,726.8179357142857,817.1941223388673,3930.827472338867,249,282.536775926265,1.3348647312886937,83.5639880952381,0.5371308198286121,NA,NA,287.244094488189,284.105882113573,36,202.25900878906256
UKFS,standard_prophet,2021-09-13,sample[5000],169.08756883826834,1.143737449697359,5,2021,2021-W37-1,19.0607349395752,10.566851806640628,28.13041992187501,28.75813102722168,96.5684585571289,0.16571429116385322,1.1600000381469726,19.15665849958148,798.5764729730518,777.0288071428571,761.0387142857143,747.1081071428571,818.5405500203452,4123.450950020345,256,282.536775926265,1.7100473230936672,63.68799603174603,0.493273510136861,NA,NA,NA,287.244094488189,37,192.62347768147794
UKFS,standard_prophet,2021-09-20,sample[5000],159.55115849735577,2.099946057550282,5,2021,2021-W38-1,24.7970376332601,14.845996093750005,34.68303222656251,19.1904296875,71.31971740722656,0,0,25.06045401436943,769.3421554228286,780.9187576311383,775.5664714285714,761.6649285714285,779.5117095174156,4257.547559517416,263,282.536775926265,1.8538695841307913,42.8125,0.6219716847559875,NA,NA,NA,NA,38,134.09660949707035
UKFS,standard_prophet,2021-09-27,sample[5000],182.2407462592403,3.174265349185169,5,2021,2021-W39-1,29.304278564453135,29.304278564453135,29.304278564453135,22.46460723876953,22.46460723876953,0,0,29.304278564453135,761.9508031209313,784.1972994384765,776.1365499999999,761.9033999999999,759.6465123494469,4432.970737618001,270,282.536775926265,1.9365500062156191,20.9375,0.7528716109275918,NA,NA,NA,NA,39,175.423178100586
BLAN,basic_arima,2021-08-23,"N(0.29, 5.2)",0.2904556232052222,1.5261779178598602,6,2021,2021-W34-1,26.800501832507916,18.672625732421885,38.306292724609385,28.259012222290036,96.25423431396484,0.3228571425591196,2.2599999979138374,28.039381626674118,746.388088553292,694.0647,669.6666071428572,641.4279857142857,738.2999999999996,3110.4021499999994,235,0,0.9990013479456932,0,0.5258313511152258,0,0,0,0,34,173.54999999999993
BLAN,basic_arima,2021-08-30,"N(0.73, 17)",0.7340911657900859,0.8888180619338041,6,2021,2021-W35-1,23.041291609264565,15.00001831054688,33.141741943359385,36.321712493896484,98.71419525146484,0.38714285854782376,2.7100000098347663,23.969380841936395,765.7835083007811,713.0128142857142,690.2430785714286,663.9971571428571,756.1256713867184,3306.6778213867183,242,0,1.0818345763062907,0,0.46928318932379537,NA,0,0,0,35,196.2756713867188
BLAN,basic_arima,2021-09-06,"N(1.2, 33)",1.225719431177485,1.166055911897784,6,2021,2021-W36-1,22.311078625633613,13.005328369140628,33.245440673828135,27.24318504333496,95.0373764038086,0.025714285778147834,0.18000000044703485,23.643346296037954,764.3245609828405,712.7547714285712,712.7121785714285,687.1655285714286,768.2113372802734,3474.463487280273,249,0,1.0123549192979173,0,0.39880318716757357,NA,NA,0,0,36,167.78566589355475
BLAN,basic_arima,2021-09-13,"N(1.6, 42)",1.6184677859937664,0.5876357915502304,6,2021,2021-W37-1,19.698919895717083,13.65950317382813,32.02879638671876,37.695186614990234,99.04644012451172,0.3771428580795016,2.640000006556511,20.75744679768881,739.0014158703034,721.0384571428568,712.6505857142855,712.1483071428571,750.5647613525391,3639.9669113525388,256,0,1.0785905651561793,0,0.40366279270318856,NA,NA,NA,0,37,165.50342407226566
BLAN,basic_arima,2021-09-20,"N(1.9, 48)",1.93222368871703,0.7938065906117637,6,2021,2021-W38-1,16.70204840160552,4.104937744140624,30.70787353515626,30.569894790649414,90.2902603149414,0.005714285799435207,0.04000000059604645,18.201689365931927,701.9891619727728,733.2197210867741,720.0705428571425,712.8747071428569,724.116888936361,3785.2690389363606,263,0,1.0421719208104196,0,0.39104964611478854,NA,NA,NA,NA,38,145.30212758382166
BLAN,basic_arima,2021-09-27,"N(2.2, 52)",2.1828746851794834,0.7103562794869739,6,2021,2021-W39-1,12.979602050781251,12.979602050781251,12.979602050781251,52.68786621093749,52.68786621093749,0,0,12.979602050781251,644.6326421101891,740.8459106445308,721.2533999999996,710.2858499999998,662.5061925252281,3912.680864497884,270,0,0.8590790889983955,0,0.39907913547982626,NA,NA,NA,NA,39,127.41182556152347
BLAN,basic_prophet,2021-08-23,sample[5000],9.880698595170463,1.5261779178598602,6,2021,2021-W34-1,26.800501832507916,18.672625732421885,38.306292724609385,28.259012222290036,96.25423431396484,0.3228571425591196,2.2599999979138374,28.039381626674118,746.388088553292,694.0647,669.6666071428572,641.4279857142857,738.2999999999996,3110.4021499999994,235,0,0.9990013479456932,0,0.5258313511152258,0,0,0,0,34,173.54999999999993
BLAN,basic_prophet,2021-08-30,sample[5000],10.029695092137693,0.8888180619338041,6,2021,2021-W35-1,23.041291609264565,15.00001831054688,33.141741943359385,36.321712493896484,98.71419525146484,0.38714285854782376,2.7100000098347663,23.969380841936395,765.7835083007811,713.0128142857142,690.2430785714286,663.9971571428571,756.1256713867184,3306.6778213867183,242,0,1.0818345763062907,0,0.46928318932379537,NA,0,0,0,35,196.2756713867188
BLAN,basic_prophet,2021-09-06,sample[5000],8.748915395282317,1.166055911897784,6,2021,2021-W36-1,22.311078625633613,13.005328369140628,33.245440673828135,27.24318504333496,95.0373764038086,0.025714285778147834,0.18000000044703485,23.643346296037954,764.3245609828405,712.7547714285712,712.7121785714285,687.1655285714286,768.2113372802734,3474.463487280273,249,0,1.0123549192979173,0,0.39880318716757357,NA,NA,0,0,36,167.78566589355475
BLAN,basic_prophet,2021-09-13,sample[5000],6.948980811811298,0.5876357915502304,6,2021,2021-W37-1,19.698919895717083,13.65950317382813,32.02879638671876,37.695186614990234,99.04644012451172,0.3771428580795016,2.640000006556511,20.75744679768881,739.0014158703034,721.0384571428568,712.6505857142855,712.1483071428571,750.5647613525391,3639.9669113525388,256,0,1.0785905651561793,0,0.40366279270318856,NA,NA,NA,0,37,165.50342407226566
BLAN,basic_prophet,2021-09-20,sample[5000],5.859285635468123,0.7938065906117637,6,2021,2021-W38-1,16.70204840160552,4.104937744140624,30.70787353515626,30.569894790649414,90.2902603149414,0.005714285799435207,0.04000000059604645,18.201689365931927,701.9891619727728,733.2197210867741,720.0705428571425,712.8747071428569,724.116888936361,3785.2690389363606,263,0,1.0421719208104196,0,0.39104964611478854,NA,NA,NA,NA,38,145.30212758382166
BLAN,basic_prophet,2021-09-27,sample[5000],5.534917778935469,0.7103562794869739,6,2021,2021-W39-1,12.979602050781251,12.979602050781251,12.979602050781251,52.68786621093749,52.68786621093749,0,0,12.979602050781251,644.6326421101891,740.8459106445308,721.2533999999996,710.2858499999998,662.5061925252281,3912.680864497884,270,0,0.8590790889983955,0,0.39907913547982626,NA,NA,NA,NA,39,127.41182556152347
BLAN,standard_arima,2021-08-23,"N(3, 4.9)",3.0299182161812483,1.5261779178598602,6,2021,2021-W34-1,26.800501832507916,18.672625732421885,38.306292724609385,28.259012222290036,96.25423431396484,0.3228571425591196,2.2599999979138374,28.039381626674118,746.388088553292,694.0647,669.6666071428572,641.4279857142857,738.2999999999996,3110.4021499999994,235,0,0.9990013479456932,0,0.5258313511152258,0,0,0,0,34,173.54999999999993
BLAN,standard_arima,2021-08-30,"N(1.4, 16)",1.4142070591553244,0.8888180619338041,6,2021,2021-W35-1,23.041291609264565,15.00001831054688,33.141741943359385,36.321712493896484,98.71419525146484,0.38714285854782376,2.7100000098347663,23.969380841936395,765.7835083007811,713.0128142857142,690.2430785714286,663.9971571428571,756.1256713867184,3306.6778213867183,242,0,1.0818345763062907,0,0.46928318932379537,NA,0,0,0,35,196.2756713867188
BLAN,standard_arima,2021-09-06,"N(2.3, 29)",2.2793305972879225,1.166055911897784,6,2021,2021-W36-1,22.311078625633613,13.005328369140628,33.245440673828135,27.24318504333496,95.0373764038086,0.025714285778147834,0.18000000044703485,23.643346296037954,764.3245609828405,712.7547714285712,712.7121785714285,687.1655285714286,768.2113372802734,3474.463487280273,249,0,1.0123549192979173,0,0.39880318716757357,NA,NA,0,0,36,167.78566589355475
BLAN,standard_arima,2021-09-13,"N(1.3, 37)",1.263619576707917,0.5876357915502304,6,2021,2021-W37-1,19.698919895717083,13.65950317382813,32.02879638671876,37.695186614990234,99.04644012451172,0.3771428580795016,2.640000006556511,20.75744679768881,739.0014158703034,721.0384571428568,712.6505857142855,712.1483071428571,750.5647613525391,3639.9669113525388,256,0,1.0785905651561793,0,0.40366279270318856,NA,NA,NA,0,37,165.50342407226566
BLAN,standard_arima,2021-09-20,"N(1.6, 42)",1.6431400614141003,0.7938065906117637,6,2021,2021-W38-1,16.70204840160552,4.104937744140624,30.70787353515626,30.569894790649414,90.2902603149414,0.005714285799435207,0.04000000059604645,18.201689365931927,701.9891619727728,733.2197210867741,720.0705428571425,712.8747071428569,724.116888936361,3785.2690389363606,263,0,1.0421719208104196,0,0.39104964611478854,NA,NA,NA,NA,38,145.30212758382166
BLAN,standard_arima,2021-09-27,"N(1.4, 44)",1.430005362094952,0.7103562794869739,6,2021,2021-W39-1,12.979602050781251,12.979602050781251,12.979602050781251,52.68786621093749,52.68786621093749,0,0,12.979602050781251,644.6326421101891,740.8459106445308,721.2533999999996,710.2858499999998,662.5061925252281,3912.680864497884,270,0,0.8590790889983955,0,0.39907913547982626,NA,NA,NA,NA,39,127.41182556152347
BLAN,standard_prophet,2021-08-23,sample[5000],5.054259307240132,1.5261779178598602,6,2021,2021-W34-1,26.800501832507916,18.672625732421885,38.306292724609385,28.259012222290036,96.25423431396484,0.3228571425591196,2.2599999979138374,28.039381626674118,746.388088553292,694.0647,669.6666071428572,641.4279857142857,738.2999999999996,3110.4021499999994,235,0,0.9990013479456932,0,0.5258313511152258,0,0,0,0,34,173.54999999999993
BLAN,standard_prophet,2021-08-30,sample[5000],4.271607377642125,0.8888180619338041,6,2021,2021-W35-1,23.041291609264565,15.00001831054688,33.141741943359385,36.321712493896484,98.71419525146484,0.38714285854782376,2.7100000098347663,23.969380841936395,765.7835083007811,713.0128142857142,690.2430785714286,663.9971571428571,756.1256713867184,3306.6778213867183,242,0,1.0818345763062907,0,0.46928318932379537,NA,0,0,0,35,196.2756713867188
BLAN,standard_prophet,2021-09-06,sample[5000],4.75691497871484,1.166055911897784,6,2021,2021-W36-1,22.311078625633613,13.005328369140628,33.245440673828135,27.24318504333496,95.0373764038086,0.025714285778147834,0.18000000044703485,23.643346296037954,764.3245609828405,712.7547714285712,712.7121785714285,687.1655285714286,768.2113372802734,3474.463487280273,249,0,1.0123549192979173,0,0.39880318716757357,NA,NA,0,0,36,167.78566589355475
BLAN,standard_prophet,2021-09-13,sample[5000],4.097919520823185,0.5876357915502304,6,2021,2021-W37-1,19.698919895717083,13.65950317382813,32.02879638671876,37.695186614990234,99.04644012451172,0.3771428580795016,2.640000006556511,20.75744679768881,739.0014158703034,721.0384571428568,712.6505857142855,712.1483071428571,750.5647613525391,3639.9669113525388,256,0,1.0785905651561793,0,0.40366279270318856,NA,NA,NA,0,37,165.50342407226566
BLAN,standard_prophet,2021-09-20,sample[5000],3.4753332236663197,0.7938065906117637,6,2021,2021-W38-1,16.70204840160552,4.104937744140624,30.70787353515626,30.569894790649414,90.2902603149414,0.005714285799435207,0.04000000059604645,18.201689365931927,701.9891619727728,733.2197210867741,720.0705428571425,712.8747071428569,724.116888936361,3785.2690389363606,263,0,1.0421719208104196,0,0.39104964611478854,NA,NA,NA,NA,38,145.30212758382166
BLAN,standard_prophet,2021-09-27,sample[5000],3.789397935670251,0.7103562794869739,6,2021,2021-W39-1,12.979602050781251,12.979602050781251,12.979602050781251,52.68786621093749,52.68786621093749,0,0,12.979602050781251,644.6326421101891,740.8459106445308,721.2533999999996,710.2858499999998,662.5061925252281,3912.680864497884,270,0,0.8590790889983955,0,0.39907913547982626,NA,NA,NA,NA,39,127.41182556152347
KONZ,basic_arima,2021-08-23,"N(2.5, 343)",2.4879781748522802,2.568534551482922,6,2021,2021-W34-1,30.401810382661377,22.800006103515635,41.05168457031252,18.386281967163086,85.56627655029297,0.028571428358554838,0.19999999850988387,31.0720921107701,822.1527729945592,778.2550357142858,793.4199142857143,805.1819571428572,813.3494000000001,3724.64785,235,95.27777777777779,1.0740979708404481,295,1.0031610061008802,82.22222222222223,94.44444444444446,106.66666666666669,97.77777777777779,34,183.19735
KONZ,basic_arima,2021-08-30,"N(6.7, 1353)",6.7400151929178875,1.076930350707225,6,2021,2021-W35-1,25.403495843069905,19.400012207031256,34.70775146484376,32.034034729003906,97.86345672607422,0.9300000149224485,6.5100001044571405,26.475635492234016,832.7243531261627,797.4347142857143,777.1239785714286,795.3006857142858,824.9424947753907,3942.1524947753906,242,95.27777777777779,1.4188870629565737,205,0.8972668304387502,NA,82.22222222222223,94.44444444444446,106.66666666666669,35,217.5046447753907
KONZ,basic_arima,2021-09-06,"N(12, 2918)",11.994487796690997,2.253714407768417,6,2021,2021-W36-1,28.898902675083715,20.405322265625006,35.79997558593751,24.902660369873047,69.67327117919922,0.07714285850524903,0.5400000095367432,28.84996337890626,838.4025475527811,793.8626214285715,795.6159,777.6815428571429,837.5173432210288,4127.481943221029,249,95.27777777777779,1.3974717927181572,120,0.7785718485900148,NA,NA,82.22222222222223,94.44444444444446,36,185.3294484456381
KONZ,basic_arima,2021-09-13,"N(17, 4088)",16.539246836748156,2.0793490786580926,6,2021,2021-W37-1,22.921393857683462,8.200000000000001,37.248309326171885,17.059926986694336,67.50418853759766,0.09000000144754138,0.6300000101327896,23.43625473749071,831.634766330683,812.1027285714287,793.6788571428572,792.6549714285715,839.9020868733727,4329.431686873372,256,95.27777777777779,1.6777571441134256,60,0.7322109339848184,NA,NA,NA,82.22222222222223,37,201.9497436523438
KONZ,basic_arima,2021-09-20,"N(20, 4964)",20.470152236721038,1.923464925900245,6,2021,2021-W38-1,21.381810833158955,8.041644287109376,35.50786132812501,17.4749698638916,58.3891716003418,0,0,21.62956107003349,797.5885382207964,818.1624075090681,809.8813428571428,794.6234785714286,812.8332700358076,4493.485470035807,263,95.27777777777779,1.9946320971541642,20,0.9101766548542511,NA,NA,NA,NA,38,164.05378316243497
KONZ,basic_arima,2021-09-27,"N(24, 5619)",23.870116267232458,2.1541315903113674,6,2021,2021-W39-1,23.999591064453135,23.999591064453135,23.999591064453135,28.087865829467773,28.087865829467773,0,0,23.999591064453135,756.3894907633467,817.059610888672,813.7323,793.7470500000001,761.1899973551435,4644.892397526042,270,95.27777777777779,1.833364690758495,0,0.995196330049304,NA,NA,NA,NA,39,151.40692749023444
KONZ,basic_prophet,2021-08-23,sample[5000],55.20726022447695,2.568534551482922,6,2021,2021-W34-1,30.401810382661377,22.800006103515635,41.05168457031252,18.386281967163086,85.56627655029297,0.028571428358554838,0.19999999850988387,31.0720921107701,822.1527729945592,778.2550357142858,793.4199142857143,805.1819571428572,813.3494000000001,3724.64785,235,95.27777777777779,1.0740979708404481,295,1.0031610061008802,82.22222222222223,94.44444444444446,106.66666666666669,97.77777777777779,34,183.19735
KONZ,basic_prophet,2021-08-30,sample[5000],50.17284940812715,1.076930350707225,6,2021,2021-W35-1,25.403495843069905,19.400012207031256,34.70775146484376,32.034034729003906,97.86345672607422,0.9300000149224485,6.5100001044571405,26.475635492234016,832.7243531261627,797.4347142857143,777.1239785714286,795.3006857142858,824.9424947753907,3942.1524947753906,242,95.27777777777779,1.4188870629565737,205,0.8972668304387502,NA,82.22222222222223,94.44444444444446,106.66666666666669,35,217.5046447753907
KONZ,basic_prophet,2021-09-06,sample[5000],47.944011951102844,2.253714407768417,6,2021,2021-W36-1,28.898902675083715,20.405322265625006,35.79997558593751,24.902660369873047,69.67327117919922,0.07714285850524903,0.5400000095367432,28.84996337890626,838.4025475527811,793.8626214285715,795.6159,777.6815428571429,837.5173432210288,4127.481943221029,249,95.27777777777779,1.3974717927181572,120,0.7785718485900148,NA,NA,82.22222222222223,94.44444444444446,36,185.3294484456381
KONZ,basic_prophet,2021-09-13,sample[5000],47.89182711563572,2.0793490786580926,6,2021,2021-W37-1,22.921393857683462,8.200000000000001,37.248309326171885,17.059926986694336,67.50418853759766,0.09000000144754138,0.6300000101327896,23.43625473749071,831.634766330683,812.1027285714287,793.6788571428572,792.6549714285715,839.9020868733727,4329.431686873372,256,95.27777777777779,1.6777571441134256,60,0.7322109339848184,NA,NA,NA,82.22222222222223,37,201.9497436523438
KONZ,basic_prophet,2021-09-20,sample[5000],44.324037518247366,1.923464925900245,6,2021,2021-W38-1,21.381810833158955,8.041644287109376,35.50786132812501,17.4749698638916,58.3891716003418,0,0,21.62956107003349,797.5885382207964,818.1624075090681,809.8813428571428,794.6234785714286,812.8332700358076,4493.485470035807,263,95.27777777777779,1.9946320971541642,20,0.9101766548542511,NA,NA,NA,NA,38,164.05378316243497
KONZ,basic_prophet,2021-09-27,sample[5000],41.90900777331926,2.1541315903113674,6,2021,2021-W39-1,23.999591064453135,23.999591064453135,23.999591064453135,28.087865829467773,28.087865829467773,0,0,23.999591064453135,756.3894907633467,817.059610888672,813.7323,793.7470500000001,761.1899973551435,4644.892397526042,270,95.27777777777779,1.833364690758495,0,0.995196330049304,NA,NA,NA,NA,39,151.40692749023444
KONZ,standard_arima,2021-08-23,"N(87, 352)",87.39726520384754,2.568534551482922,6,2021,2021-W34-1,30.401810382661377,22.800006103515635,41.05168457031252,18.386281967163086,85.56627655029297,0.028571428358554838,0.19999999850988387,31.0720921107701,822.1527729945592,778.2550357142858,793.4199142857143,805.1819571428572,813.3494000000001,3724.64785,235,95.27777777777779,1.0740979708404481,295,1.0031610061008802,82.22222222222223,94.44444444444446,106.66666666666669,97.77777777777779,34,183.19735
KONZ,standard_arima,2021-08-30,"N(78, 1292)",78.37073170022937,1.076930350707225,6,2021,2021-W35-1,25.403495843069905,19.400012207031256,34.70775146484376,32.034034729003906,97.86345672607422,0.9300000149224485,6.5100001044571405,26.475635492234016,832.7243531261627,797.4347142857143,777.1239785714286,795.3006857142858,824.9424947753907,3942.1524947753906,242,95.27777777777779,1.4188870629565737,205,0.8972668304387502,NA,82.22222222222223,94.44444444444446,106.66666666666669,35,217.5046447753907
KONZ,standard_arima,2021-09-06,"N(73, 2612)",72.7987807555579,2.253714407768417,6,2021,2021-W36-1,28.898902675083715,20.405322265625006,35.79997558593751,24.902660369873047,69.67327117919922,0.07714285850524903,0.5400000095367432,28.84996337890626,838.4025475527811,793.8626214285715,795.6159,777.6815428571429,837.5173432210288,4127.481943221029,249,95.27777777777779,1.3974717927181572,120,0.7785718485900148,NA,NA,82.22222222222223,94.44444444444446,36,185.3294484456381
KONZ,standard_arima,2021-09-13,"N(67, 3407)",67.23165772413617,2.0793490786580926,6,2021,2021-W37-1,22.921393857683462,8.200000000000001,37.248309326171885,17.059926986694336,67.50418853759766,0.09000000144754138,0.6300000101327896,23.43625473749071,831.634766330683,812.1027285714287,793.6788571428572,792.6549714285715,839.9020868733727,4329.431686873372,256,95.27777777777779,1.6777571441134256,60,0.7322109339848184,NA,NA,NA,82.22222222222223,37,201.9497436523438
