site_id,date,amam_filled,mean_vpd,ensemble,iso_year,iso_week,mean_temp,min_temp,max_temp,rh_min,rh_max,mean_precip_mm,sum_precip_mm,dd,thirty_day_dd,dd_30d_rollsum_lag34,dd_30d_rollsum_lag42,dd_30d_rollsum_lag50,dd_30d_rollsum_prev_week,cume_dd_prev_week,jd,amam_4wk_rollmean_lag1,mean_vpd_4wk_rollmean_lag1,amam_4wk_rollmean_lag50,mean_vpd_4wk_rollmean_lag50,amam_lag1,amam_lag2,amam_lag3,amam_lag4,iso_week_num,dd_rollsum_prev_week
LENO,2019-06-03,10.620689655172415,0.4399021663616237,NA,2019,NA,24.659114285714285,18.3127,31.7646,46.44,98.44,4.587142857142857,32.11,24.659114285714285,695.6657,559.8670571428571,516.7596285714285,489.6831714285714,681.17455,2413.333949999999,154,10.293103448275865,0.9220636877659212,19.961802902979375,0.8582540597325236,10.827586206896552,11.03448275862069,10.114942528735632,9.195402298850576,23,173.60729999999998
LENO,2019-06-10,10.413793103448276,0.6465736646185427,NA,2019,NA,22.977778571428573,13.237,30.6334,38.82,98.28,2.8228571428571425,19.759999999999998,22.977778571428573,713.8338857142858,576.5637071428571,552.5612142857143,513.9534285714285,705.28905,2585.947749999999,161,10.649425287356324,0.8209678007848985,27.01767252355488,0.8879142451542011,10.620689655172415,10.827586206896552,11.03448275862069,10.114942528735632,24,172.6138
LENO,2019-06-17,10.206896551724139,0.4475377941168937,NA,2019,NA,26.421114285714285,20.5392,31.2371,57.77,98.52,5.151714285714285,36.062,26.421114285714285,732.1278785714286,593.1753,576.1926142857143,545.5448285714285,720.81525,2746.792199999999,168,10.724137931034484,0.7086826455109627,33.016348357524826,0.6844653196130135,10.413793103448276,10.620689655172415,10.827586206896552,11.03448275862069,25,160.84445
LENO,2019-06-24,10,0.47664101305493084,NA,2019,2019-W26,25.896664285714284,18.950000000000006,33.15,57.27,97.88,0.21171428571428572,1.482,25.896664285714284,744.7595071428572,640.3367071428571,588.5891571428571,575.3361928571428,742.0863,2931.739999999999,175,10.517241379310347,0.5739549994650932,35.2,0.5389254782018937,10.206896551724139,10.413793103448276,10.620689655172415,10.827586206896552,26,184.9478
LENO,2019-07-01,11.71957671957672,0.772105157740681,NA,2019,NA,28.785714285714278,20.95000000000001,36.749999999999964,33.51,96.7,0,0,28.785714285714278,764.5224928571429,677.3426785714286,633.1962357142856,585.4326642857143,747.85165,3113.0166499999987,182,10.310344827586208,0.5026636595379977,33.568627450980394,0.4183076062027794,10,10.206896551724139,10.413793103448276,10.620689655172415,27,181.27665
LENO,2019-07-08,13.439153439153438,0.6140999610428381,NA,2019,NA,27.807142857142846,21.950000000000006,36.749999999999964,46.63,98.37,6.563142857142857,45.942,27.807142857142846,797.001757142857,699.1872714285714,674.0700142857143,626.187,777.0133,3314.5166499999987,189,10.585066593687285,0.585714407382762,31.937254901960788,0.47927698536815344,11.71957671957672,10,10.206896551724139,10.413793103448276,28,201.49999999999994
LENO,2019-07-15,15.158730158730158,0.40664181692107837,NA,2019,NA,27.849999999999987,21.45000000000001,35.249999999999964,56.8,98.57,8.186285714285713,57.303999999999995,27.849999999999987,824.2195428571426,715.9142571428572,695.6657,669.83215,811.3872999999999,3509.1666499999988,196,11.341406677613575,0.577595981488836,30.30588235294118,0.4865626215748872,13.439153439153438,11.71957671957672,10,10.206896551724139,29,194.64999999999992
LENO,2019-07-22,16.878306878306876,0.5478896944577413,NA,2019,NA,25.471428571428554,17.549999999999972,34.45000000000001,42.17,98.17,0,0,25.471428571428554,822.245421428571,735.1905571428572,713.8338857142858,692.2207714285714,827.4747999999997,3704.1166499999986,203,12.57936507936508,0.5673719871898821,28.674509803921573,0.5185802716729251,15.158730158730158,13.439153439153438,11.71957671957672,10,30,194.9499999999999
LENO,2019-07-29,18.597883597883598,0.6326512021289128,NA,2019,NA,27.00714285714284,19.74999999999996,34.65,44.75,98.23,0.2822857142857143,1.976,27.00714285714284,819.7428571428567,745.8623142857143,732.1278785714286,711.6158571428572,822.5499999999996,3882.4166499999983,210,14.298941798941799,0.5851841575405847,27.043137254901964,0.5240059248571992,16.878306878306876,15.158730158730158,13.439153439153438,11.71957671957672,31,178.29999999999987
LENO,2019-08-05,20.317460317460316,0.6573113655374326,NA,2019,2019-W32,28.378571428571423,21.649999999999995,35.15,47.71,98.58,2.117142857142857,14.819999999999999,28.378571428571423,811.7714285714281,768.7393428571428,744.7595071428572,729.0891571428572,814.5999999999996,4071.4666499999985,217,16.01851851851852,0.5503206686376426,25.411764705882355,0.46228859895261926,18.597883597883598,16.878306878306876,15.158730158730158,13.439153439153438,32,189.04999999999987
LENO,2019-08-12,18.47041847041847,0.9063464799652555,NA,2019,NA,28.6142857142857,18.65,36.65,35.25,97.85,0.35285714285714287,2.4699999999999998,28.6142857142857,819.7857142857139,801.845907142857,764.5224928571429,743.9358857142857,810.7499999999995,4270.116649999998,224,17.738095238095237,0.5611235197612913,23.78039215686275,0.4487393176765488,20.317460317460316,18.597883597883598,16.878306878306876,15.158730158730158,33,198.64999999999995
LENO,2019-08-19,16.623376623376622,0.5305194918821547,NA,2019,NA,27.37142857142856,20.349999999999987,33.749999999999964,55.29,98.17,0.8468571428571429,5.928,27.37142857142856,824.9071428571424,825.9656285714283,797.001757142857,760.3565428571428,819.2499999999995,4470.416649999998,231,18.566017316017316,0.6860496855223356,21.990196078431378,0.37815806825581966,18.47041847041847,20.317460317460316,18.597883597883598,16.878306878306876,34,200.2999999999999
LENO,2019-08-26,14.776334776334776,0.43007017701940276,NA,2019,NA,25.88571428571427,16.549999999999972,33.549999999999976,35.42,98.64,9.668285714285714,67.678,25.88571428571427,829.128571428571,821.6959999999997,824.2195428571426,792.0911857142855,832.6999999999996,4662.016649999998,238,18.50228475228475,0.6817071348784389,20.04117647058824,0.35330144920900464,16.623376623376622,18.47041847041847,20.317460317460316,18.597883597883598,35,191.5999999999999
LENO,2019-09-02,12.929292929292927,0.7937775187565821,NA,2019,NA,27.478571428571417,17.549999999999972,36.549999999999976,31.25,98.55,0.2822857142857143,1.976,27.478571428571417,823.8214285714282,818.1214285714282,822.245421428571,821.9213285714284,826.2499999999995,4843.2166499999985,245,17.546897546897547,0.6310618786010614,17.933333333333337,0.3696354717924596,14.776334776334776,16.623376623376622,18.47041847041847,20.317460317460316,36,181.19999999999987
LENO,2019-09-09,11.082251082251082,0.7216138392735644,NA,2019,NA,27.692857142857132,19.849999999999987,36.249999999999964,37.24,98.63,2.822857142857143,19.759999999999998,27.692857142857132,818.178571428571,812.2071428571425,819.7428571428567,822.9489642857139,821.7499999999995,5035.566649999998,252,15.6998556998557,0.6651784169058488,15.66666666666667,0.34323104945465505,12.929292929292927,14.776334776334776,16.623376623376622,18.47041847041847,37,192.3499999999999
LENO,2019-09-16,9.235209235209236,1.0046312438016687,NA,2019,NA,26.228571428571417,15.649999999999993,37.54999999999998,32.68,96.35,0,0,26.228571428571417,813.8928571428567,820.4499999999996,811.7714285714281,820.878571428571,815.7999999999996,5229.416649999998,259,13.852813852813853,0.618995256732926,13.400000000000002,0.3709901660529501,11.082251082251082,12.929292929292927,14.776334776334776,16.623376623376622,38,193.8499999999999
LENO,2019-09-23,7.388167388167387,0.9185534336944379,NA,2019,NA,26.84285714285713,16.950000000000006,35.15,40.25,98.13,0,0,26.84285714285713,806.1499999999995,826.528571428571,819.7857142857139,812.3214285714281,806.2499999999995,5413.016649999998,266,12.005772005772007,0.7375231947128045,10.450000000000003,0.4351355114600174,9.235209235209236,11.082251082251082,12.929292929292927,14.776334776334776,39,183.5999999999999
LENO,2019-09-30,5.54112554112554,0.775573740211741,NA,2019,NA,27.084864285714286,19.0678,34.1219,39.06,98.51,3.0714285714285716,21.5,27.084864285714286,814.772071428571,828.278571428571,824.9071428571424,818.5714285714281,810.2499999999995,5600.916649999997,273,10.15873015873016,0.8596440088815632,6.816666666666668,0.37432692999362915,7.388167388167387,9.235209235209236,11.082251082251082,12.929292929292927,40,187.89999999999992
LENO,2019-10-07,3.6940836940836945,0.5243685610714298,NA,2019,NA,22.005292857142855,13.0893,28.9409,43.68,98.32,3,21,22.005292857142855,790.9701142857141,823.3857142857139,829.128571428571,822.9857142857138,812.3440499999997,5790.510699999998,280,8.311688311688313,0.8550930642453529,3.7500000000000013,0.3864541551431463,5.54112554112554,7.388167388167387,9.235209235209236,11.082251082251082,41,189.59404999999998
LENO,2019-10-14,1.8470418470418473,0.23292419209214615,NA,2019,NA,16.814314285714286,8.1961,23.131,51.18,98.7,21.857142857142858,153,16.814314285714286,727.6864428571427,817.2357142857138,823.8214285714282,830.0499999999996,769.5310999999998,5944.547749999998,287,6.464646464646466,0.8057817446948193,1.2500000000000016,0.3604684837632802,3.6940836940836945,5.54112554112554,7.388167388167387,9.235209235209236,42,154.03705
LENO,2019-10-21,0,0.26513238726247274,NA,2019,NA,16.574435714285713,4.3645,23.9774,28.02,98.65,29.357714285714287,205.50400000000002,16.574435714285713,663.0134928571428,812.0928571428567,818.178571428571,824.4642857142853,697.4812999999999,6062.247949999998,294,4.617604617604619,0.6128549817674387,1.5265566588595902e-15,0.24733979919819127,1.8470418470418473,3.6940836940836945,5.54112554112554,7.388167388167387,43,117.7002
LENO,2019-10-28,0,0.1753696234117067,NA,2019,NA,12.540528571428572,1.3694,23.2031,35.34,98.87,9.714285714285714,68,12.540528571428572,577.0386571428571,807.7177142857139,813.8928571428567,819.028571428571,630.9523499999999,6178.2689999999975,301,2.7705627705627722,0.4494997201594474,1.5265566588595902e-15,0.20338252833072878,0,1.8470418470418473,3.6940836940836945,5.54112554112554,44,116.02104999999999
LENO,2019-11-04,0,0.22709886153924838,NA,2019,NA,12.437192857142858,0.1988,22.3532,42.67,98.54,2.2142857142857144,15.5,12.437192857142858,481.3672857142857,813.801164285714,806.1499999999995,815.2571428571424,525.48245,6266.0526999999975,308,1.385281385281387,0.2994486909594388,1.5265566588595902e-15,0.17856388313596694,0,0,1.8470418470418473,3.6940836940836945,45,87.7837
LENO,2019-11-11,0,0.2299989637682435,NA,2019,NA,7.569828571428571,-4.2603,18.95,35.19,98.84,3.642857142857143,25.5,7.569828571428571,404.86182857142853,784.1640999999997,814.772071428571,805.578571428571,444.69854999999995,6353.113049999998,315,0.46176046176046337,0.22513126607639344,1.5265566588595902e-15,0.17353971014746447,0,0,0,1.8470418470418473,46,87.06035
LENO,2019-11-18,0,0.28044349471798374,NA,2019,NA,11.553992857142857,-0.3696,22.8716,33.46,98.86,2.357142857142857,16.5,11.553992857142857,353.9629214285714,718.3209642857141,790.9701142857141,814.4729214285711,379.83425,6406.101849999997,322,1.582067810090848e-15,0.2243999589954178,1.5265566588595902e-15,0.21138876828050673,0,0,0,0,47,52.98879999999999
LENO,2019-11-25,0,0.4048862351445487,NA,2019,NA,14.3765,2.8293,25.2443,24.02,99.02,2.142857142857143,15,14.3765,331.35519999999997,652.1100785714285,727.6864428571427,797.0862499999997,343.91805,6486.979799999997,329,1.582067810090848e-15,0.22822773585929554,1.5265566588595902e-15,0.22916274054945146,0,0,0,0,48,80.87795
LENO,2019-12-02,0,0.3015967198210721,NA,2019,NA,10.604742857142858,-1.3611,22.0089,31.19,98.85,1.6428571428571428,11.5,10.604742857142858,330.03774285714286,561.8028142857142,663.0134928571428,737.9792714285712,338.0992,6587.615299999998,336,1.582067810090848e-15,0.28560688879250606,1.5265566588595902e-15,0.23744835851943794,0,0,0,0,49,100.6355
LENO,2019-12-09,0,0.17479633057602703,NA,2019,NA,11.171235714285714,0.4591,22.4582,37.69,98.79,3.9285714285714284,27.5,11.171235714285714,339.87295,470.9435642857143,577.0386571428571,672.5176285714285,324.60155,6661.848499999997,343,1.582067810090848e-15,0.304231353362962,1.5265566588595902e-15,0.21100809205621457,0,0,0,0,50,74.2332
LENO,2019-12-16,0,0.16837417742571578,NA,2019,NA,9.245914285714285,-3.0937,24.277,31.32,98.77,12,84,9.245914285714285,355.03605714285715,395.1560857142857,481.3672857142857,592.1057857142857,350.29255,6740.047149999998,350,1.582067810090848e-15,0.2904306950649079,1.5265566588595902e-15,0.18561193076124285,0,0,0,0,51,78.19864999999999
LENO,2019-12-23,0,0.21224575814686142,NA,2019,NA,16.037578571428572,7.3385,22.1336,51.65,98.96,1.5,10.5,16.037578571428572,351.7706285714285,348.56649999999996,404.86182857142853,492.90784285714284,341.92334999999997,6804.768549999998,357,1.582067810090848e-15,0.2624133657418409,1.5265566588595902e-15,0.21223164122560315,0,0,0,0,52,64.72139999999999
LENO,2019-12-30,0,0.28108619455534367,NA,2020,NA,11.348971428571428,-0.6971,20.2174,28.07,99.25,7.5,52.5,11.348971428571428,359.73522142857144,332.1871,353.9629214285714,414.1281571428571,364.19854999999995,6917.0315999999975,364,1.582067810090848e-15,0.21425324649241906,1.5265566588595902e-15,0.2025695555410204,0,0,0,0,1,112.26304999999999
LENO,2020-01-06,0,0.32284987063993864,NA,2020,NA,13.306378571428572,-0.1941,22.3567,21.51,99.06,0,0,13.306378571428572,359.5977642857143,329.6672,331.35519999999997,359.09380714285714,365.09569999999997,58.3604,6,1.582067810090848e-15,0.20912561517598693,1.5265566588595902e-15,0.2101355003488468,0,0,0,0,2,79.44279999999999
LENO,2020-01-13,0,0.33183104735142266,NA,2020,NA,16.414535714285712,6.0841,23.0322,22.19,99.08,0.35714285714285715,2.5,16.414535714285712,396.2591428571428,343.53225714285713,330.03774285714286,332.1864642857143,374.50305,151.50505,13,1.582067810090848e-15,0.24613900019196483,1.5265566588595902e-15,0.24431928090774668,0,0,0,0,3,93.14465
LENO,2020-01-20,0,0.2924335085885718,NA,2020,NA,6.276114285714286,-2.3295,17.0269,23.32,98.68,0.2857142857142857,2,6.276114285714286,392.41061428571425,351.7848142857143,339.87295,331.96597857142854,418.50795,266.4068,20,1.582067810090848e-15,0.28700321767339154,1.5265566588595902e-15,0.270284221501349,0,0,0,0,4,114.90174999999999
LENO,2020-01-27,0,0.221932850138029,NA,2020,NA,9.859307142857142,-0.49370000000000003,20.9188,28.73,99.38,1.5,10.5,9.859307142857142,350.1069714285714,354.91187857142853,355.03605714285715,336.2028071428571,368.85285,310.3396,27,1.582067810090848e-15,0.3070501552838192,1.5265566588595902e-15,0.2966859479794829,0,0,0,0,5,43.93279999999999
LENO,2020-02-03,0,0.26477695609313684,NA,2020,NA,13.409407142857143,0.1905,22.976,32.46,99.09,7,49,13.409407142857143,355.33269285714283,359.98197857142856,351.7706285714285,356.23165714285716,340.8397,379.35475,34,1.582067810090848e-15,0.2922618191794905,1.5265566588595902e-15,0.3119825760246715,0,0,0,0,6,69.01514999999999
LENO,2020-02-10,0,0.33524295582731806,NA,2020,NA,13.145242857142836,-0.9500000000000367,25.349999999999987,27.6,100,4,28,13.145242857142836,346.5561928571428,362.2296071428571,359.73522142857144,348.5884571428571,353.97574999999995,473.2206,41,1.582067810090848e-15,0.27774359054279,1.5265566588595902e-15,0.33371424485135437,0,0,0,0,7,93.86585
LENO,2020-02-17,0,0.4757142857142857,NA,2020,NA,10.849999999999977,-1.950000000000037,24.749999999999964,26.1,100,0,0,10.849999999999977,340.79760714285686,401.08917857142853,359.5977642857143,359.6070571428571,326.30434999999983,565.2372999999999,48,1.582067810090848e-15,0.2785965676617639,0.2298850574712659,0.4018585285618933,0,0,0,0,8,92.01669999999984
LENO,2020-02-24,0,0.6057142857142858,NA,2020,NA,10.685714285714266,-1.6500000000000257,21.549999999999976,22.3,100,0,0,10.685714285714266,354.4220571428567,384.8757857142857,396.2591428571428,358.2538571428571,344.07269999999966,641.1872999999997,55,1.582067810090848e-15,0.32441676194319236,0.6896551724137946,0.5257215665659153,0,0,0,0,9,75.94999999999982
LENO,2020-03-02,0,0.7128571428571429,NA,2020,NA,13.957142857142841,1.8499999999999757,25.24999999999996,26.900000000000002,94.30000000000001,0,0,13.957142857142841,366.743428571428,347.30729285714284,392.41061428571425,389.97272857142855,357.46989999999954,715.98729999999955,62,1.582067810090848e-15,0.42036212083725655,1.3793103448275879,0.6973677143942938,0,0,0,0,10,74.79999999999984
LENO,2020-03-09,0,1.122857142857143,NA,2020,NA,20.657142857142833,10.549999999999969,29.549999999999976,35.2,93,0,0,20.657142857142833,385.79141428571364,356.8179571428571,350.1069714285714,399.50419999999997,363.4427999999994,813.6872999999995,69,1.582067810090848e-15,0.5323821675282581,2.2988505747126453,0.7846428571428572,0,0,0,0,11,97.69999999999989
LENO,2020-03-16,0,0.9957142857142858,NA,2020,NA,20.53571428571427,9.950000000000001,29.749999999999968,41.6,100,0,0,20.53571428571427,448.95714285714223,342.66494285714276,355.33269285714283,354.10884999999996,412.2499999999994,958.2872999999993,76,1.582067810090848e-15,0.7292857142857143,3.218390804597703,0.8117857142857143,0,0,0,0,12,144.59999999999982
LENO,2020-03-23,0,1.2771428571428571,NA,2020,NA,22.649999999999988,12.149999999999991,31.349999999999987,32.5,95.30000000000001,0,0,22.649999999999988,530.0428571428566,344.66619285714256,346.5561928571428,353.45611428571425,478.1499999999994,1102.0372999999993,83,1.582067810090848e-15,0.8592857142857143,4.137931034482761,0.8392857142857143,0,0,0,0,13,143.7499999999999
LENO,2020-03-30,0,1.0814285714285714,NA,2020,NA,17.299999999999986,4.8499999999999766,28.349999999999987,27.400000000000002,100,0,0,17.299999999999986,578.3714285714282,356.27807142857097,340.79760714285686,350.50924999999995,569.8999999999995,1260.587299999999,90,1.582067810090848e-15,1.0271428571428571,5.057471264367818,0.8357142857142857,0,0,0,0,14,158.54999999999993
LENO,2020-04-06,0,1.02,NA,2020,NA,19.592857142857124,2.849999999999976,31.349999999999987,27,100,0,0,19.592857142857124,611.3428571428567,367.37567142857085,354.4220571428567,338.2592714285712,591.2499999999995,1381.687299999999,97,1.582067810090848e-15,1.1192857142857142,5.977011494252876,0.9025,0,0,0,0,15,121.09999999999991
LENO,2020-04-13,0,0.8271428571428572,NA,2020,NA,15.864285714285696,0.9499999999999981,27.349999999999987,21,100,0,0,15.864285714285696,576.278571428571,393.3884428571422,366.743428571428,352.508171428571,603.9499999999995,1518.8372999999988,104,1.582067810090848e-15,1.0935714285714286,6.896551724137933,0.9489285714285715,0,0,0,0,16,137.14999999999986
LENO,2020-04-20,0,1.0257142857142858,NA,2020,NA,18.599999999999984,5.249999999999955,29.84999999999999,32.2,100,0,0,18.599999999999984,555.6428571428567,459.22857142857083,385.79141428571364,365.8901571428566,560.9499999999996,1629.8872999999987,111,1.582067810090848e-15,1.0514285714285714,7.8160919540229905,0.9439285714285715,0,0,0,0,17,111.04999999999987
LENO,2020-04-27,0,1.1471428571428572,NA,2020,NA,18.578571428571415,6.45,30.249999999999964,24.200000000000003,100,0,0,18.578571428571415,538.7642857142852,541.8857142857138,448.95714285714223,378.8189571428565,542.5499999999995,1760.0872999999985,118,1.582067810090848e-15,0.9885714285714285,8.735632183908049,0.9803571428571428,0,0,0,0,18,130.19999999999987
LENO,2020-05-04,0,0.9428571428571428,NA,2020,NA,17.20714285714284,4.3499999999999766,30.54999999999998,24.6,100,0,0,17.20714285714284,538.7428571428567,581.8571428571424,530.0428571428566,439.5428571428565,547.0499999999995,1890.1372999999985,125,1.582067810090848e-15,1.0050000000000001,9.655172413793105,0.9751835231465216,0,0,0,0,19,130.0499999999999
LENO,2020-05-11,0,1.217142857142857,NA,2020,NA,22.01428571428571,6.95,31.04999999999998,26.1,99.9,0,0,22.01428571428571,547.428571428571,610.578571428571,578.3714285714282,516.9357142857137,526.0999999999995,2010.5872999999985,132,1.582067810090848e-15,0.9857142857142858,10.293103448275865,0.9220636877659212,0,0,0,0,20,120.44999999999987
LENO,2020-05-18,0,1.0085714285714287,NA,2020,NA,23.135714285714272,12.34999999999998,32.45000000000001,40.800000000000004,100,0,0,23.135714285714272,586.6357142857139,571.2857142857139,611.3428571428567,575.3214285714281,574.8499999999996,2164.6872999999982,139,1.582067810090848e-15,1.0832142857142857,10.649425287356324,0.8209678007848985,0,0,0,0,21,154.09999999999997
LENO,2020-05-25,0,1.0585714285714285,NA,2020,NA,23.764285714285702,14.04999999999997,31.950000000000014,32,100,0,0,23.764285714285702,626.5785714285711,551.9142857142853,576.278571428571,609.528571428571,601.7999999999996,2326.6372999999985,146,1.582067810090848e-15,1.0789285714285715,10.724137931034484,0.7086826455109627,0,0,0,0,22,161.9499999999999
LENO,2020-06-01,0,1.2814285714285714,NA,2020,NA,26.09285714285713,18.049999999999972,34.049999999999976,27.1,100,0,0,26.09285714285713,668.5499999999996,541.0357142857138,555.6428571428567,582.4214285714281,645.2499999999997,2492.9872999999984,153,1.582067810090848e-15,1.0567857142857142,10.517241379310347,0.5739549994650932,0,0,0,0,23,166.3499999999999
LENO,2020-06-08,0,1.282857142857143,NA,2020,NA,25.357142857142843,16.049999999999972,33.45000000000001,32.1,100,0,0,25.357142857142843,727.7857142857139,535.2999999999995,538.7642857142852,558.2714285714281,694.5499999999996,2675.637299999998,160,1.582067810090848e-15,1.1414285714285715,10.310344827586208,0.5026636595379977,0,0,0,0,24,182.64999999999992
LENO,2020-06-15,0,1.5242857142857142,NA,2020,NA,25.357142857142836,15.049999999999969,34.549999999999976,33.2,100,0,0,25.357142857142836,744.628571428571,554.2499999999995,538.7428571428567,538.121428571428,738.1999999999996,2853.137299999998,167,1.582067810090848e-15,1.157857142857143,10.585066593687285,0.585714407382762,0,0,0,0,25,177.4999999999999
LENO,2020-06-22,0,1.072857142857143,NA,2020,NA,26.692857142857125,19.24999999999996,34.049999999999976,45.5,100,0,0,26.692857142857125,761.3999999999995,591.2214285714282,547.428571428571,541.7357142857138,754.0499999999995,3030.637299999998,174,1.582067810090848e-15,1.2867857142857142,11.341406677613575,0.577595981488836,0,0,0,0,26,177.49999999999986
LENO,2020-06-29,0,1.0385714285714287,NA,2020,NA,27.371428571428556,21.249999999999964,34.249999999999964,44.2,100,0,0,27.371428571428556,782.5142857142852,632.7071428571425,586.6357142857139,540.4642857142852,771.0999999999996,3217.487299999998,181,1.582067810090848e-15,1.2903571428571428,12.57936507936508,0.5673719871898821,0,0,0,0,27,186.84999999999988
LENO,2020-07-06,0,1.1428571428571428,NA,2020,NA,27.607142857142843,21.549999999999976,35.749999999999964,41.400000000000006,100,10.714428571428572,75.001,27.607142857142843,790.421428571428,676.6714285714282,626.5785714285711,582.7857142857139,784.6999999999995,3409.087299999998,188,1.582067810090848e-15,1.2296428571428573,14.298941798941799,0.5851841575405847,0,0,0,0,28,191.59999999999988
LENO,2020-07-13,0,1.2185714285714286,NA,2020,NA,28.271428571428554,21.74999999999996,34.749999999999964,43.6,100,2.2142857142857144,15.5,28.271428571428554,814.0428571428566,732.128571428571,668.5499999999996,620.3714285714282,800.1499999999995,3602.3372999999974,195,1.582067810090848e-15,1.1946428571428571,16.01851851851852,0.5503206686376426,0,0,0,0,29,193.2499999999999
LENO,2020-07-20,0,1.1885714285714286,NA,2020,NA,27.757142857142842,22.549999999999972,34.95000000000001,44,98.4,0.2857142857142857,2,27.757142857142842,829.7071428571423,747.178571428571,727.7857142857139,661.5071428571425,824.2499999999994,3800.2372999999975,202,1.582067810090848e-15,1.1182142857142858,17.738095238095237,0.5611235197612913,0,0,0,0,30,197.89999999999986
LENO,2020-07-27,0,1.0771428571428572,NA,2020,NA,27.30714285714285,21.15,33.34999999999999,47.7,100,2.4285714285714284,17,27.30714285714285,830.4999999999995,764.4499999999995,744.628571428571,721.5499999999996,833.1499999999995,3994.5372999999972,209,1.582067810090848e-15,1.1471428571428572,18.566017316017316,0.6860496855223356,0,0,0,0,31,194.2999999999999
LENO,2020-08-03,0,1.4228571428571428,NA,2020,NA,27.021428571428558,18.65,35.65,38.2,100,0.07142857142857142,0.5,27.021428571428558,829.278571428571,783.8214285714281,761.3999999999995,742.3642857142853,830.5499999999996,4185.687299999997,216,1.582067810090848e-15,1.1567857142857143,18.50228475228475,0.6817071348784389,0,0,0,0,32,191.14999999999995
LENO,2020-08-10,0,0.7114796534480716,NA,2020,NA,27.807142857142843,20.549999999999972,35.84999999999999,42.5,101.22,2.857142857142857,20,27.807142857142843,828.5857142857138,792.8785714285709,782.5142857142852,758.9642857142852,829.6999999999996,4374.837299999997,223,1.582067810090848e-15,1.2267857142857144,17.546897546897547,0.6310618786010614,0,0,0,0,33,189.1499999999999
LENO,2020-08-17,0,0.3157708594510785,NA,2020,NA,26.07142857142856,19.049999999999972,34.34999999999999,44.08,101.6,11.616142857142856,81.31299999999999,26.07142857142856,817.2857142857139,817.2214285714281,790.421428571428,780.5714285714281,826.3999999999996,4569.487299999997,230,1.582067810090848e-15,1.100012770504875,15.6998556998557,0.6651784169058488,0,0,0,0,34,194.6499999999999
LENO,2020-08-24,0,0.4967042329543354,NA,2020,NA,27.407142857142848,22.849999999999987,33.15,48.300000000000004,101.47,20.507714285714286,143.554,27.407142857142848,812.0071428571425,830.5642857142852,814.0428571428566,788.2142857142852,811.7499999999997,4751.987299999997,237,1.582067810090848e-15,0.8818126282247875,13.852813852813853,0.618995256732926,0,0,0,0,35,182.49999999999991
LENO,2020-08-31,0,1.312857142857143,NA,2020,NA,27.19999999999999,16.950000000000006,34.049999999999976,32.300000000000004,100,0.35857142857142854,2.51,27.19999999999999,816.6999999999996,830.278571428571,829.7071428571423,810.5999999999995,811.5999999999996,4943.837299999997,244,1.582067810090848e-15,0.736702972177657,12.005772005772007,0.7375231947128045,0,0,0,0,36,191.84999999999994
LENO,2020-09-07,0,0.7001808475565647,NA,2020,NA,26.30714285714284,17.549999999999972,32.749999999999964,38.2,100.24,0.07171428571428572,0.502,26.30714285714284,806.3428571428568,829.4214285714281,830.4999999999995,828.4357142857137,816.4499999999996,5134.237299999997,251,1.582067810090848e-15,0.709202972177657,10.15873015873016,0.8596440088815632,0,0,0,0,37,190.39999999999992
LENO,2020-09-14,0,0.26458306596063563,NA,2020,NA,22.957142857142845,16.74999999999996,30.84999999999999,68.1,100.36,1.1474285714285715,8.032,22.957142857142845,792.278571428571,827.628571428571,829.278571428571,830.871428571428,803.3499999999996,5318.387299999997,258,1.582067810090848e-15,0.7063782707047803,8.311688311688313,0.8550930642453529,0,0,0,0,38,184.14999999999986
LENO,2020-09-21,0,0.24716875292544346,NA,2020,NA,21.171428571428553,15.24999999999996,30.34999999999999,64.61,100.63,0.21514285714285714,1.506,21.171428571428553,754.6357142857138,815.5071428571425,828.5857142857138,829.3999999999996,779.4999999999995,5479.0872999999965,265,1.582067810090848e-15,0.6935813223321696,6.464646464646466,0.8057817446948193,0,0,0,0,39,160.6999999999999
LENO,2020-09-28,0,0.3530657817930859,NA,2020,NA,17.2642857142857,5.95,30.54999999999998,35.68,100.46,0.28685714285714287,2.008,17.2642857142857,698.621428571428,812.1571428571425,817.2857142857139,829.0571428571424,739.5999999999996,5627.287299999996,272,1.582067810090848e-15,0.6311974523249466,4.617604617604619,0.6128549817674387,0,0,0,0,40,148.19999999999987
LENO,2020-10-05,0,0.20577739484843216,NA,2020,NA,22.02142857142855,10.349999999999978,30.749999999999964,61.5,100.67,4.3022857142857145,30.116,22.02142857142855,647.6857142857137,816.7214285714282,812.0071428571425,819.378571428571,663.8999999999995,5748.137299999997,279,1.582067810090848e-15,0.3912496120589324,2.7705627705627722,0.4494997201594474,0,0,0,0,41,120.84999999999988
LENO,2020-10-12,0,0.3500410970354521,NA,2020,NA,18.853399999999993,6.8676,30.84999999999999,34.07,100.73,0,0,18.853399999999993,614.4280714285709,804.9142857142854,816.6999999999996,812.028571428571,638.1999999999995,5902.287299999996,286,1.582067810090848e-15,0.26764874888189927,1.385281385281387,0.2994486909594388,0,0,0,0,42,154.14999999999986
